sample,model,condition,words,meanings,response,accuracy,memory_size
4142,might,2,m,M,M,1,9.5
4142,might,2,n,N,N,1,9.5
4142,might,2,o,O,O,1,9.5
4142,might,2,p,P,P,1,9.5
4142,might,2,q,Q,Q,1,9.5
4142,might,2,r,R,R,1,9.5
4143,might,2,a,A,A,1,9.5
4143,might,2,b,B,B,1,9.5
4143,might,2,c,C,C,1,9.5
4143,might,2,d,D,D,1,9.5
4143,might,2,e,E,E,1,9.5
4143,might,2,f,F,F,1,9.5
4143,might,2,g,G,G,1,9.5
4143,might,2,h,H,H,1,9.5
4143,might,2,i,I,I,1,9.5
4143,might,2,j,J,J,1,9.5
4143,might,2,k,K,K,1,9.5
4143,might,2,l,L,L,1,9.5
4143,might,2,m,M,M,1,9.5
4143,might,2,n,N,N,1,9.5
4143,might,2,o,O,O,1,9.5
4143,might,2,p,P,P,1,9.5
4143,might,2,q,Q,Q,1,9.5
4143,might,2,r,R,R,1,9.5
4144,might,2,a,A,A,1,9.5
4144,might,2,b,B,B,1,9.5
4144,might,2,c,C,C,1,9.5
4144,might,2,d,D,D,1,9.5
4144,might,2,e,E,E,1,9.5
4144,might,2,f,F,F,1,9.5
4144,might,2,g,G,G,1,9.5
4144,might,2,h,H,H,1,9.5
4144,might,2,i,I,I,1,9.5
4144,might,2,j,J,J,1,9.5
4144,might,2,k,K,K,1,9.5
4144,might,2,l,L,L,1,9.5
4144,might,2,m,M,M,1,9.5
4144,might,2,n,N,N,1,9.5
4144,might,2,o,O,O,1,9.5
4144,might,2,p,P,P,1,9.5
4144,might,2,q,Q,Q,1,9.5
4144,might,2,r,R,R,1,9.5
4145,might,2,a,A,K,0,9.5
4145,might,2,b,B,B,1,9.5
4145,might,2,c,C,K,0,9.5
4145,might,2,d,D,D,1,9.5
4145,might,2,e,E,E,1,9.5
4145,might,2,f,F,F,1,9.5
4145,might,2,g,G,G,1,9.5
4145,might,2,h,H,H,1,9.5
4145,might,2,i,I,I,1,9.5
4145,might,2,j,J,J,1,9.5
4145,might,2,k,K,K,1,9.5
4145,might,2,l,L,L,1,9.5
4145,might,2,m,M,M,1,9.5
4145,might,2,n,N,N,1,9.5
4145,might,2,o,O,O,1,9.5
4145,might,2,p,P,P,1,9.5
4145,might,2,q,Q,Q,1,9.5
4145,might,2,r,R,R,1,9.5
4146,might,2,a,A,A,1,9.5
4146,might,2,b,B,B,1,9.5
4146,might,2,c,C,C,1,9.5
4146,might,2,d,D,D,1,9.5
4146,might,2,e,E,E,1,9.5
4146,might,2,f,F,F,1,9.5
4146,might,2,g,G,G,1,9.5
4146,might,2,h,H,H,1,9.5
4146,might,2,i,I,I,1,9.5
4146,might,2,j,J,G,0,9.5
4146,might,2,k,K,K,1,9.5
4146,might,2,l,L,L,1,9.5
4146,might,2,m,M,M,1,9.5
4146,might,2,n,N,N,1,9.5
4146,might,2,o,O,O,1,9.5
4146,might,2,p,P,P,1,9.5
4146,might,2,q,Q,Q,1,9.5
4146,might,2,r,R,R,1,9.5
4147,might,2,a,A,O,0,9.5
4147,might,2,b,B,B,1,9.5
4147,might,2,c,C,C,1,9.5
4147,might,2,d,D,D,1,9.5
4147,might,2,e,E,E,1,9.5
4147,might,2,f,F,O,0,9.5
4147,might,2,g,G,C,0,9.5
4147,might,2,h,H,H,1,9.5
4147,might,2,i,I,N,0,9.5
4147,might,2,j,J,J,1,9.5
4147,might,2,k,K,K,1,9.5
4147,might,2,l,L,L,1,9.5
4147,might,2,m,M,M,1,9.5
4147,might,2,n,N,N,1,9.5
4147,might,2,o,O,O,1,9.5
4147,might,2,p,P,P,1,9.5
4147,might,2,q,Q,Q,1,9.5
4147,might,2,r,R,R,1,9.5
4148,might,2,a,A,A,1,9.5
4148,might,2,b,B,B,1,9.5
4148,might,2,c,C,C,1,9.5
4148,might,2,d,D,D,1,9.5
4148,might,2,e,E,E,1,9.5
4148,might,2,f,F,F,1,9.5
4148,might,2,g,G,G,1,9.5
4148,might,2,h,H,H,1,9.5
4148,might,2,i,I,I,1,9.5
4148,might,2,j,J,J,1,9.5
4148,might,2,k,K,K,1,9.5
4148,might,2,l,L,L,1,9.5
4148,might,2,m,M,M,1,9.5
4148,might,2,n,N,N,1,9.5
4148,might,2,o,O,O,1,9.5
4148,might,2,p,P,P,1,9.5
4148,might,2,q,Q,Q,1,9.5
4148,might,2,r,R,R,1,9.5
4149,might,2,a,A,A,1,9.5
4149,might,2,b,B,B,1,9.5
4149,might,2,c,C,C,1,9.5
4149,might,2,d,D,D,1,9.5
4149,might,2,e,E,F,0,9.5
4149,might,2,f,F,F,1,9.5
4149,might,2,g,G,G,1,9.5
4149,might,2,h,H,H,1,9.5
4149,might,2,i,I,I,1,9.5
4149,might,2,j,J,N,0,9.5
4149,might,2,k,K,E,0,9.5
4149,might,2,l,L,L,1,9.5
4149,might,2,m,M,E,0,9.5
4149,might,2,n,N,N,1,9.5
4149,might,2,o,O,O,1,9.5
4149,might,2,p,P,P,1,9.5
4149,might,2,q,Q,Q,1,9.5
4149,might,2,r,R,R,1,9.5
4150,might,2,a,A,A,1,9.5
4150,might,2,b,B,N,0,9.5
4150,might,2,c,C,C,1,9.5
4150,might,2,d,D,F,0,9.5
4150,might,2,e,E,E,1,9.5
4150,might,2,f,F,F,1,9.5
4150,might,2,g,G,G,1,9.5
4150,might,2,h,H,H,1,9.5
4150,might,2,i,I,I,1,9.5
4150,might,2,j,J,A,0,9.5
4150,might,2,k,K,K,1,9.5
4150,might,2,l,L,L,1,9.5
4150,might,2,m,M,M,1,9.5
4150,might,2,n,N,N,1,9.5
4150,might,2,o,O,P,0,9.5
4150,might,2,p,P,P,1,9.5
4150,might,2,q,Q,H,0,9.5
4150,might,2,r,R,N,0,9.5
4151,might,2,a,A,A,1,9.5
4151,might,2,b,B,B,1,9.5
4151,might,2,c,C,C,1,9.5
4151,might,2,d,D,H,0,9.5
4151,might,2,e,E,E,1,9.5
4151,might,2,f,F,F,1,9.5
4151,might,2,g,G,G,1,9.5
4151,might,2,h,H,H,1,9.5
4151,might,2,i,I,I,1,9.5
4151,might,2,j,J,Q,0,9.5
4151,might,2,k,K,B,0,9.5
4151,might,2,l,L,L,1,9.5
4151,might,2,m,M,R,0,9.5
4151,might,2,n,N,N,1,9.5
4151,might,2,o,O,O,1,9.5
4151,might,2,p,P,P,1,9.5
4151,might,2,q,Q,Q,1,9.5
4151,might,2,r,R,R,1,9.5
4152,might,2,a,A,A,1,9.5
4152,might,2,b,B,B,1,9.5
4152,might,2,c,C,C,1,9.5
4152,might,2,d,D,D,1,9.5
4152,might,2,e,E,E,1,9.5
4152,might,2,f,F,N,0,9.5
4152,might,2,g,G,G,1,9.5
4152,might,2,h,H,H,1,9.5
4152,might,2,i,I,I,1,9.5
4152,might,2,j,J,J,1,9.5
4152,might,2,k,K,K,1,9.5
4152,might,2,l,L,L,1,9.5
4152,might,2,m,M,M,1,9.5
4152,might,2,n,N,N,1,9.5
4152,might,2,o,O,O,1,9.5
4152,might,2,p,P,P,1,9.5
4152,might,2,q,Q,Q,1,9.5
4152,might,2,r,R,R,1,9.5
4153,might,2,a,A,A,1,9.5
4153,might,2,b,B,B,1,9.5
4153,might,2,c,C,C,1,9.5
4153,might,2,d,D,D,1,9.5
4153,might,2,e,E,E,1,9.5
4153,might,2,f,F,F,1,9.5
4153,might,2,g,G,G,1,9.5
4153,might,2,h,H,H,1,9.5
4153,might,2,i,I,I,1,9.5
4153,might,2,j,J,J,1,9.5
4153,might,2,k,K,K,1,9.5
4153,might,2,l,L,L,1,9.5
4153,might,2,m,M,M,1,9.5
4153,might,2,n,N,N,1,9.5
4153,might,2,o,O,O,1,9.5
4153,might,2,p,P,P,1,9.5
4153,might,2,q,Q,Q,1,9.5
4153,might,2,r,R,R,1,9.5
4154,might,2,a,A,A,1,9.5
4154,might,2,b,B,B,1,9.5
4154,might,2,c,C,N,0,9.5
4154,might,2,d,D,D,1,9.5
4154,might,2,e,E,E,1,9.5
4154,might,2,f,F,F,1,9.5
4154,might,2,g,G,D,0,9.5
4154,might,2,h,H,H,1,9.5
4154,might,2,i,I,I,1,9.5
4154,might,2,j,J,B,0,9.5
4154,might,2,k,K,I,0,9.5
4154,might,2,l,L,L,1,9.5
4154,might,2,m,M,M,1,9.5
4154,might,2,n,N,N,1,9.5
4154,might,2,o,O,O,1,9.5
4154,might,2,p,P,P,1,9.5
4154,might,2,q,Q,Q,1,9.5
4154,might,2,r,R,R,1,9.5
4155,might,2,a,A,A,1,9.5
4155,might,2,b,B,B,1,9.5
4155,might,2,c,C,C,1,9.5
4155,might,2,d,D,D,1,9.5
4155,might,2,e,E,E,1,9.5
4155,might,2,f,F,F,1,9.5
4155,might,2,g,G,I,0,9.5
4155,might,2,h,H,H,1,9.5
4155,might,2,i,I,I,1,9.5
4155,might,2,j,J,J,1,9.5
4155,might,2,k,K,K,1,9.5
4155,might,2,l,L,L,1,9.5
4155,might,2,m,M,M,1,9.5
4155,might,2,n,N,N,1,9.5
4155,might,2,o,O,O,1,9.5
4155,might,2,p,P,P,1,9.5
4155,might,2,q,Q,Q,1,9.5
4155,might,2,r,R,R,1,9.5
4156,might,2,a,A,A,1,9.5
4156,might,2,b,B,B,1,9.5
4156,might,2,c,C,C,1,9.5
4156,might,2,d,D,D,1,9.5
4156,might,2,e,E,E,1,9.5
4156,might,2,f,F,F,1,9.5
4156,might,2,g,G,G,1,9.5
4156,might,2,h,H,H,1,9.5
4156,might,2,i,I,I,1,9.5
4156,might,2,j,J,J,1,9.5
4156,might,2,k,K,K,1,9.5
4156,might,2,l,L,L,1,9.5
4156,might,2,m,M,M,1,9.5
4156,might,2,n,N,N,1,9.5
4156,might,2,o,O,O,1,9.5
4156,might,2,p,P,P,1,9.5
4156,might,2,q,Q,Q,1,9.5
4156,might,2,r,R,R,1,9.5
4157,might,2,a,A,A,1,9.5
4157,might,2,b,B,B,1,9.5
4157,might,2,c,C,C,1,9.5
4157,might,2,d,D,D,1,9.5
4157,might,2,e,E,E,1,9.5
4157,might,2,f,F,B,0,9.5
4157,might,2,g,G,G,1,9.5
4157,might,2,h,H,H,1,9.5
4157,might,2,i,I,I,1,9.5
4157,might,2,j,J,J,1,9.5
4157,might,2,k,K,G,0,9.5
4157,might,2,l,L,L,1,9.5
4157,might,2,m,M,E,0,9.5
4157,might,2,n,N,N,1,9.5
4157,might,2,o,O,O,1,9.5
4157,might,2,p,P,P,1,9.5
4157,might,2,q,Q,Q,1,9.5
4157,might,2,r,R,R,1,9.5
4158,might,2,a,A,C,0,9.5
4158,might,2,b,B,B,1,9.5
4158,might,2,c,C,C,1,9.5
4158,might,2,d,D,D,1,9.5
4158,might,2,e,E,E,1,9.5
4158,might,2,f,F,F,1,9.5
4158,might,2,g,G,G,1,9.5
4158,might,2,h,H,H,1,9.5
4158,might,2,i,I,C,0,9.5
4158,might,2,j,J,J,1,9.5
4158,might,2,k,K,K,1,9.5
4158,might,2,l,L,L,1,9.5
4158,might,2,m,M,M,1,9.5
4158,might,2,n,N,N,1,9.5
4158,might,2,o,O,O,1,9.5
4158,might,2,p,P,P,1,9.5
4158,might,2,q,Q,Q,1,9.5
4158,might,2,r,R,R,1,9.5
4159,might,2,a,A,A,1,9.5
4159,might,2,b,B,B,1,9.5
4159,might,2,c,C,C,1,9.5
4159,might,2,d,D,D,1,9.5
4159,might,2,e,E,E,1,9.5
4159,might,2,f,F,F,1,9.5
4159,might,2,g,G,G,1,9.5
4159,might,2,h,H,L,0,9.5
4159,might,2,i,I,M,0,9.5
4159,might,2,j,J,J,1,9.5
4159,might,2,k,K,K,1,9.5
4159,might,2,l,L,G,0,9.5
4159,might,2,m,M,M,1,9.5
4159,might,2,n,N,N,1,9.5
4159,might,2,o,O,O,1,9.5
4159,might,2,p,P,P,1,9.5
4159,might,2,q,Q,Q,1,9.5
4159,might,2,r,R,R,1,9.5
4160,might,2,a,A,D,0,9.5
4160,might,2,b,B,B,1,9.5
4160,might,2,c,C,C,1,9.5
4160,might,2,d,D,D,1,9.5
4160,might,2,e,E,E,1,9.5
4160,might,2,f,F,F,1,9.5
4160,might,2,g,G,G,1,9.5
4160,might,2,h,H,H,1,9.5
4160,might,2,i,I,I,1,9.5
4160,might,2,j,J,J,1,9.5
4160,might,2,k,K,K,1,9.5
4160,might,2,l,L,L,1,9.5
4160,might,2,m,M,M,1,9.5
4160,might,2,n,N,N,1,9.5
4160,might,2,o,O,O,1,9.5
4160,might,2,p,P,P,1,9.5
4160,might,2,q,Q,B,0,9.5
4160,might,2,r,R,R,1,9.5
4161,might,2,a,A,A,1,9.5
4161,might,2,b,B,B,1,9.5
4161,might,2,c,C,C,1,9.5
4161,might,2,d,D,D,1,9.5
4161,might,2,e,E,E,1,9.5
4161,might,2,f,F,F,1,9.5
4161,might,2,g,G,G,1,9.5
4161,might,2,h,H,H,1,9.5
4161,might,2,i,I,I,1,9.5
4161,might,2,j,J,J,1,9.5
4161,might,2,k,K,K,1,9.5
4161,might,2,l,L,L,1,9.5
4161,might,2,m,M,M,1,9.5
4161,might,2,n,N,N,1,9.5
4161,might,2,o,O,O,1,9.5
4161,might,2,p,P,P,1,9.5
4161,might,2,q,Q,Q,1,9.5
4161,might,2,r,R,R,1,9.5
4162,might,2,a,A,A,1,9.5
4162,might,2,b,B,B,1,9.5
4162,might,2,c,C,C,1,9.5
4162,might,2,d,D,D,1,9.5
4162,might,2,e,E,E,1,9.5
4162,might,2,f,F,F,1,9.5
4162,might,2,g,G,G,1,9.5
4162,might,2,h,H,H,1,9.5
4162,might,2,i,I,I,1,9.5
4162,might,2,j,J,J,1,9.5
4162,might,2,k,K,K,1,9.5
4162,might,2,l,L,L,1,9.5
4162,might,2,m,M,M,1,9.5
4162,might,2,n,N,N,1,9.5
4162,might,2,o,O,O,1,9.5
4162,might,2,p,P,P,1,9.5
4162,might,2,q,Q,Q,1,9.5
4162,might,2,r,R,R,1,9.5
4163,might,2,a,A,O,0,9.5
4163,might,2,b,B,B,1,9.5
4163,might,2,c,C,C,1,9.5
4163,might,2,d,D,D,1,9.5
4163,might,2,e,E,E,1,9.5
4163,might,2,f,F,F,1,9.5
4163,might,2,g,G,G,1,9.5
4163,might,2,h,H,H,1,9.5
4163,might,2,i,I,I,1,9.5
4163,might,2,j,J,J,1,9.5
4163,might,2,k,K,K,1,9.5
4163,might,2,l,L,L,1,9.5
4163,might,2,m,M,M,1,9.5
4163,might,2,n,N,N,1,9.5
4163,might,2,o,O,O,1,9.5
4163,might,2,p,P,P,1,9.5
4163,might,2,q,Q,Q,1,9.5
4163,might,2,r,R,R,1,9.5
4164,might,2,a,A,A,1,9.5
4164,might,2,b,B,A,0,9.5
4164,might,2,c,C,C,1,9.5
4164,might,2,d,D,D,1,9.5
4164,might,2,e,E,E,1,9.5
4164,might,2,f,F,F,1,9.5
4164,might,2,g,G,G,1,9.5
4164,might,2,h,H,H,1,9.5
4164,might,2,i,I,I,1,9.5
4164,might,2,j,J,J,1,9.5
4164,might,2,k,K,K,1,9.5
4164,might,2,l,L,L,1,9.5
4164,might,2,m,M,M,1,9.5
4164,might,2,n,N,N,1,9.5
4164,might,2,o,O,O,1,9.5
4164,might,2,p,P,P,1,9.5
4164,might,2,q,Q,Q,1,9.5
4164,might,2,r,R,R,1,9.5
4165,might,2,a,A,A,1,9.5
4165,might,2,b,B,B,1,9.5
4165,might,2,c,C,C,1,9.5
4165,might,2,d,D,D,1,9.5
4165,might,2,e,E,E,1,9.5
4165,might,2,f,F,F,1,9.5
4165,might,2,g,G,G,1,9.5
4165,might,2,h,H,H,1,9.5
4165,might,2,i,I,I,1,9.5
4165,might,2,j,J,J,1,9.5
4165,might,2,k,K,K,1,9.5
4165,might,2,l,L,L,1,9.5
4165,might,2,m,M,M,1,9.5
4165,might,2,n,N,N,1,9.5
4165,might,2,o,O,O,1,9.5
4165,might,2,p,P,P,1,9.5
4165,might,2,q,Q,Q,1,9.5
4165,might,2,r,R,R,1,9.5
4166,might,2,a,A,A,1,9.5
4166,might,2,b,B,B,1,9.5
4166,might,2,c,C,C,1,9.5
4166,might,2,d,D,D,1,9.5
4166,might,2,e,E,O,0,9.5
4166,might,2,f,F,F,1,9.5
4166,might,2,g,G,G,1,9.5
4166,might,2,h,H,H,1,9.5
4166,might,2,i,I,I,1,9.5
4166,might,2,j,J,J,1,9.5
4166,might,2,k,K,K,1,9.5
4166,might,2,l,L,L,1,9.5
4166,might,2,m,M,M,1,9.5
4166,might,2,n,N,N,1,9.5
4166,might,2,o,O,N,0,9.5
4166,might,2,p,P,P,1,9.5
4166,might,2,q,Q,Q,1,9.5
4166,might,2,r,R,R,1,9.5
4167,might,2,a,A,A,1,9.5
4167,might,2,b,B,L,0,9.5
4167,might,2,c,C,M,0,9.5
4167,might,2,d,D,D,1,9.5
4167,might,2,e,E,E,1,9.5
4167,might,2,f,F,F,1,9.5
4167,might,2,g,G,D,0,9.5
4167,might,2,h,H,H,1,9.5
4167,might,2,i,I,K,0,9.5
4167,might,2,j,J,C,0,9.5
4167,might,2,k,K,R,0,9.5
4167,might,2,l,L,L,1,9.5
4167,might,2,m,M,M,1,9.5
4167,might,2,n,N,N,1,9.5
4167,might,2,o,O,O,1,9.5
4167,might,2,p,P,G,0,9.5
4167,might,2,q,Q,Q,1,9.5
4167,might,2,r,R,R,1,9.5
4168,might,2,a,A,A,1,9.5
4168,might,2,b,B,B,1,9.5
4168,might,2,c,C,C,1,9.5
4168,might,2,d,D,D,1,9.5
4168,might,2,e,E,E,1,9.5
4168,might,2,f,F,F,1,9.5
4168,might,2,g,G,G,1,9.5
4168,might,2,h,H,H,1,9.5
4168,might,2,i,I,I,1,9.5
4168,might,2,j,J,J,1,9.5
4168,might,2,k,K,K,1,9.5
4168,might,2,l,L,L,1,9.5
4168,might,2,m,M,M,1,9.5
4168,might,2,n,N,N,1,9.5
4168,might,2,o,O,O,1,9.5
4168,might,2,p,P,P,1,9.5
4168,might,2,q,Q,Q,1,9.5
4168,might,2,r,R,P,0,9.5
4169,might,2,a,A,A,1,9.5
4169,might,2,b,B,B,1,9.5
4169,might,2,c,C,C,1,9.5
4169,might,2,d,D,D,1,9.5
4169,might,2,e,E,E,1,9.5
4169,might,2,f,F,F,1,9.5
4169,might,2,g,G,G,1,9.5
4169,might,2,h,H,H,1,9.5
4169,might,2,i,I,I,1,9.5
4169,might,2,j,J,J,1,9.5
4169,might,2,k,K,G,0,9.5
4169,might,2,l,L,L,1,9.5
4169,might,2,m,M,M,1,9.5
4169,might,2,n,N,N,1,9.5
4169,might,2,o,O,O,1,9.5
4169,might,2,p,P,P,1,9.5
4169,might,2,q,Q,P,0,9.5
4169,might,2,r,R,R,1,9.5
4170,might,2,a,A,A,1,9.5
4170,might,2,b,B,B,1,9.5
4170,might,2,c,C,C,1,9.5
4170,might,2,d,D,D,1,9.5
4170,might,2,e,E,E,1,9.5
4170,might,2,f,F,F,1,9.5
4170,might,2,g,G,G,1,9.5
4170,might,2,h,H,H,1,9.5
4170,might,2,i,I,I,1,9.5
4170,might,2,j,J,J,1,9.5
4170,might,2,k,K,K,1,9.5
4170,might,2,l,L,L,1,9.5
4170,might,2,m,M,M,1,9.5
4170,might,2,n,N,N,1,9.5
4170,might,2,o,O,O,1,9.5
4170,might,2,p,P,P,1,9.5
4170,might,2,q,Q,Q,1,9.5
4170,might,2,r,R,R,1,9.5
4171,might,2,a,A,P,0,9.5
4171,might,2,b,B,B,1,9.5
4171,might,2,c,C,C,1,9.5
4171,might,2,d,D,D,1,9.5
4171,might,2,e,E,E,1,9.5
4171,might,2,f,F,F,1,9.5
4171,might,2,g,G,G,1,9.5
4171,might,2,h,H,B,0,9.5
4171,might,2,i,I,I,1,9.5
4171,might,2,j,J,O,0,9.5
4171,might,2,k,K,K,1,9.5
4171,might,2,l,L,L,1,9.5
4171,might,2,m,M,M,1,9.5
4171,might,2,n,N,N,1,9.5
4171,might,2,o,O,O,1,9.5
4171,might,2,p,P,P,1,9.5
4171,might,2,q,Q,Q,1,9.5
4171,might,2,r,R,R,1,9.5
4172,might,2,a,A,A,1,9.5
4172,might,2,b,B,B,1,9.5
4172,might,2,c,C,C,1,9.5
4172,might,2,d,D,D,1,9.5
4172,might,2,e,E,E,1,9.5
4172,might,2,f,F,F,1,9.5
4172,might,2,g,G,Q,0,9.5
4172,might,2,h,H,H,1,9.5
4172,might,2,i,I,I,1,9.5
4172,might,2,j,J,J,1,9.5
4172,might,2,k,K,K,1,9.5
4172,might,2,l,L,L,1,9.5
4172,might,2,m,M,M,1,9.5
4172,might,2,n,N,N,1,9.5
4172,might,2,o,O,O,1,9.5
4172,might,2,p,P,P,1,9.5
4172,might,2,q,Q,Q,1,9.5
4172,might,2,r,R,R,1,9.5
4173,might,2,a,A,A,1,9.5
4173,might,2,b,B,B,1,9.5
4173,might,2,c,C,C,1,9.5
4173,might,2,d,D,D,1,9.5
4173,might,2,e,E,E,1,9.5
4173,might,2,f,F,F,1,9.5
4173,might,2,g,G,G,1,9.5
4173,might,2,h,H,H,1,9.5
4173,might,2,i,I,I,1,9.5
4173,might,2,j,J,J,1,9.5
4173,might,2,k,K,K,1,9.5
4173,might,2,l,L,L,1,9.5
4173,might,2,m,M,M,1,9.5
4173,might,2,n,N,N,1,9.5
4173,might,2,o,O,O,1,9.5
4173,might,2,p,P,P,1,9.5
4173,might,2,q,Q,Q,1,9.5
4173,might,2,r,R,R,1,9.5
4174,might,2,a,A,A,1,9.5
4174,might,2,b,B,M,0,9.5
4174,might,2,c,C,C,1,9.5
4174,might,2,d,D,D,1,9.5
4174,might,2,e,E,E,1,9.5
4174,might,2,f,F,F,1,9.5
4174,might,2,g,G,C,0,9.5
4174,might,2,h,H,H,1,9.5
4174,might,2,i,I,I,1,9.5
4174,might,2,j,J,J,1,9.5
4174,might,2,k,K,J,0,9.5
4174,might,2,l,L,L,1,9.5
4174,might,2,m,M,L,0,9.5
4174,might,2,n,N,N,1,9.5
4174,might,2,o,O,O,1,9.5
4174,might,2,p,P,P,1,9.5
4174,might,2,q,Q,Q,1,9.5
4174,might,2,r,R,R,1,9.5
4175,might,2,a,A,A,1,9.5
4175,might,2,b,B,B,1,9.5
4175,might,2,c,C,C,1,9.5
4175,might,2,d,D,D,1,9.5
4175,might,2,e,E,E,1,9.5
4175,might,2,f,F,C,0,9.5
4175,might,2,g,G,G,1,9.5
4175,might,2,h,H,H,1,9.5
4175,might,2,i,I,I,1,9.5
4175,might,2,j,J,J,1,9.5
4175,might,2,k,K,K,1,9.5
4175,might,2,l,L,L,1,9.5
4175,might,2,m,M,M,1,9.5
4175,might,2,n,N,N,1,9.5
4175,might,2,o,O,O,1,9.5
4175,might,2,p,P,P,1,9.5
4175,might,2,q,Q,Q,1,9.5
4175,might,2,r,R,R,1,9.5
4176,might,2,a,A,A,1,9.5
4176,might,2,b,B,B,1,9.5
4176,might,2,c,C,C,1,9.5
4176,might,2,d,D,D,1,9.5
4176,might,2,e,E,E,1,9.5
4176,might,2,f,F,F,1,9.5
4176,might,2,g,G,G,1,9.5
4176,might,2,h,H,H,1,9.5
4176,might,2,i,I,I,1,9.5
4176,might,2,j,J,J,1,9.5
4176,might,2,k,K,R,0,9.5
4176,might,2,l,L,L,1,9.5
4176,might,2,m,M,M,1,9.5
4176,might,2,n,N,N,1,9.5
4176,might,2,o,O,O,1,9.5
4176,might,2,p,P,P,1,9.5
4176,might,2,q,Q,Q,1,9.5
4176,might,2,r,R,R,1,9.5
4177,might,2,a,A,A,1,9.5
4177,might,2,b,B,B,1,9.5
4177,might,2,c,C,C,1,9.5
4177,might,2,d,D,D,1,9.5
4177,might,2,e,E,E,1,9.5
4177,might,2,f,F,F,1,9.5
4177,might,2,g,G,G,1,9.5
4177,might,2,h,H,H,1,9.5
4177,might,2,i,I,I,1,9.5
4177,might,2,j,J,G,0,9.5
4177,might,2,k,K,K,1,9.5
4177,might,2,l,L,L,1,9.5
4177,might,2,m,M,M,1,9.5
4177,might,2,n,N,N,1,9.5
4177,might,2,o,O,O,1,9.5
4177,might,2,p,P,P,1,9.5
4177,might,2,q,Q,Q,1,9.5
4177,might,2,r,R,R,1,9.5
4178,might,2,a,A,A,1,9.5
4178,might,2,b,B,B,1,9.5
4178,might,2,c,C,C,1,9.5
4178,might,2,d,D,D,1,9.5
4178,might,2,e,E,E,1,9.5
4178,might,2,f,F,F,1,9.5
4178,might,2,g,G,G,1,9.5
4178,might,2,h,H,F,0,9.5
4178,might,2,i,I,I,1,9.5
4178,might,2,j,J,J,1,9.5
4178,might,2,k,K,K,1,9.5
4178,might,2,l,L,L,1,9.5
4178,might,2,m,M,M,1,9.5
4178,might,2,n,N,N,1,9.5
4178,might,2,o,O,O,1,9.5
4178,might,2,p,P,P,1,9.5
4178,might,2,q,Q,Q,1,9.5
4178,might,2,r,R,R,1,9.5
4179,might,2,a,A,Q,0,9.5
4179,might,2,b,B,B,1,9.5
4179,might,2,c,C,C,1,9.5
4179,might,2,d,D,D,1,9.5
4179,might,2,e,E,I,0,9.5
4179,might,2,f,F,F,1,9.5
4179,might,2,g,G,G,1,9.5
4179,might,2,h,H,H,1,9.5
4179,might,2,i,I,I,1,9.5
4179,might,2,j,J,J,1,9.5
4179,might,2,k,K,K,1,9.5
4179,might,2,l,L,L,1,9.5
4179,might,2,m,M,M,1,9.5
4179,might,2,n,N,N,1,9.5
4179,might,2,o,O,O,1,9.5
4179,might,2,p,P,P,1,9.5
4179,might,2,q,Q,Q,1,9.5
4179,might,2,r,R,R,1,9.5
4180,might,2,a,A,A,1,9.5
4180,might,2,b,B,B,1,9.5
4180,might,2,c,C,C,1,9.5
4180,might,2,d,D,D,1,9.5
4180,might,2,e,E,E,1,9.5
4180,might,2,f,F,F,1,9.5
4180,might,2,g,G,G,1,9.5
4180,might,2,h,H,H,1,9.5
4180,might,2,i,I,I,1,9.5
4180,might,2,j,J,J,1,9.5
4180,might,2,k,K,K,1,9.5
4180,might,2,l,L,L,1,9.5
4180,might,2,m,M,M,1,9.5
4180,might,2,n,N,N,1,9.5
4180,might,2,o,O,O,1,9.5
4180,might,2,p,P,P,1,9.5
4180,might,2,q,Q,Q,1,9.5
4180,might,2,r,R,R,1,9.5
4181,might,2,a,A,A,1,9.5
4181,might,2,b,B,B,1,9.5
4181,might,2,c,C,C,1,9.5
4181,might,2,d,D,D,1,9.5
4181,might,2,e,E,E,1,9.5
4181,might,2,f,F,F,1,9.5
4181,might,2,g,G,G,1,9.5
4181,might,2,h,H,N,0,9.5
4181,might,2,i,I,I,1,9.5
4181,might,2,j,J,D,0,9.5
4181,might,2,k,K,Q,0,9.5
4181,might,2,l,L,L,1,9.5
4181,might,2,m,M,M,1,9.5
4181,might,2,n,N,N,1,9.5
4181,might,2,o,O,O,1,9.5
4181,might,2,p,P,J,0,9.5
4181,might,2,q,Q,Q,1,9.5
4181,might,2,r,R,R,1,9.5
4182,might,2,a,A,A,1,9.5
4182,might,2,b,B,B,1,9.5
4182,might,2,c,C,C,1,9.5
4182,might,2,d,D,D,1,9.5
4182,might,2,e,E,E,1,9.5
4182,might,2,f,F,F,1,9.5
4182,might,2,g,G,G,1,9.5
4182,might,2,h,H,H,1,9.5
4182,might,2,i,I,I,1,9.5
4182,might,2,j,J,J,1,9.5
4182,might,2,k,K,K,1,9.5
4182,might,2,l,L,L,1,9.5
4182,might,2,m,M,M,1,9.5
4182,might,2,n,N,N,1,9.5
4182,might,2,o,O,O,1,9.5
4182,might,2,p,P,P,1,9.5
4182,might,2,q,Q,Q,1,9.5
4182,might,2,r,R,R,1,9.5
4183,might,2,a,A,A,1,9.5
4183,might,2,b,B,B,1,9.5
4183,might,2,c,C,C,1,9.5
4183,might,2,d,D,D,1,9.5
4183,might,2,e,E,E,1,9.5
