sample,model,condition,words,meanings,response,accuracy,memory_size
512,trace_0.01,2,p,P,P,1,8.75
512,trace_0.01,2,q,Q,Q,1,8.75
512,trace_0.01,2,r,R,R,1,8.75
513,trace_0.01,2,a,A,A,1,8.75
513,trace_0.01,2,b,B,B,1,8.75
513,trace_0.01,2,c,C,C,1,8.75
513,trace_0.01,2,d,D,D,1,8.75
513,trace_0.01,2,e,E,E,1,8.75
513,trace_0.01,2,f,F,F,1,8.75
513,trace_0.01,2,g,G,G,1,8.75
513,trace_0.01,2,h,H,H,1,8.75
513,trace_0.01,2,i,I,H,0,8.75
513,trace_0.01,2,j,J,D,0,8.75
513,trace_0.01,2,k,K,K,1,8.75
513,trace_0.01,2,l,L,L,1,8.75
513,trace_0.01,2,m,M,M,1,8.75
513,trace_0.01,2,n,N,N,1,8.75
513,trace_0.01,2,o,O,O,1,8.75
513,trace_0.01,2,p,P,P,1,8.75
513,trace_0.01,2,q,Q,A,0,8.75
513,trace_0.01,2,r,R,R,1,8.75
514,trace_0.01,2,a,A,A,1,8.75
514,trace_0.01,2,b,B,B,1,8.75
514,trace_0.01,2,c,C,C,1,8.75
514,trace_0.01,2,d,D,D,1,8.75
514,trace_0.01,2,e,E,E,1,8.75
514,trace_0.01,2,f,F,F,1,8.75
514,trace_0.01,2,g,G,G,1,8.75
514,trace_0.01,2,h,H,H,1,8.75
514,trace_0.01,2,i,I,I,1,8.75
514,trace_0.01,2,j,J,J,1,8.75
514,trace_0.01,2,k,K,K,1,8.75
514,trace_0.01,2,l,L,L,1,8.75
514,trace_0.01,2,m,M,M,1,8.75
514,trace_0.01,2,n,N,N,1,8.75
514,trace_0.01,2,o,O,O,1,8.75
514,trace_0.01,2,p,P,P,1,8.75
514,trace_0.01,2,q,Q,G,0,8.75
514,trace_0.01,2,r,R,R,1,8.75
515,trace_0.01,2,a,A,A,1,8.75
515,trace_0.01,2,b,B,B,1,8.75
515,trace_0.01,2,c,C,C,1,8.75
515,trace_0.01,2,d,D,D,1,8.75
515,trace_0.01,2,e,E,E,1,8.75
515,trace_0.01,2,f,F,F,1,8.75
515,trace_0.01,2,g,G,G,1,8.75
515,trace_0.01,2,h,H,H,1,8.75
515,trace_0.01,2,i,I,I,1,8.75
515,trace_0.01,2,j,J,J,1,8.75
515,trace_0.01,2,k,K,K,1,8.75
515,trace_0.01,2,l,L,L,1,8.75
515,trace_0.01,2,m,M,M,1,8.75
515,trace_0.01,2,n,N,N,1,8.75
515,trace_0.01,2,o,O,O,1,8.75
515,trace_0.01,2,p,P,P,1,8.75
515,trace_0.01,2,q,Q,Q,1,8.75
515,trace_0.01,2,r,R,R,1,8.75
516,trace_0.01,2,a,A,M,0,8.75
516,trace_0.01,2,b,B,B,1,8.75
516,trace_0.01,2,c,C,C,1,8.75
516,trace_0.01,2,d,D,D,1,8.75
516,trace_0.01,2,e,E,E,1,8.75
516,trace_0.01,2,f,F,F,1,8.75
516,trace_0.01,2,g,G,G,1,8.75
516,trace_0.01,2,h,H,H,1,8.75
516,trace_0.01,2,i,I,I,1,8.75
516,trace_0.01,2,j,J,J,1,8.75
516,trace_0.01,2,k,K,K,1,8.75
516,trace_0.01,2,l,L,L,1,8.75
516,trace_0.01,2,m,M,N,0,8.75
516,trace_0.01,2,n,N,N,1,8.75
516,trace_0.01,2,o,O,O,1,8.75
516,trace_0.01,2,p,P,P,1,8.75
516,trace_0.01,2,q,Q,Q,1,8.75
516,trace_0.01,2,r,R,R,1,8.75
517,trace_0.01,2,a,A,A,1,8.75
517,trace_0.01,2,b,B,B,1,8.75
517,trace_0.01,2,c,C,C,1,8.75
517,trace_0.01,2,d,D,D,1,8.75
517,trace_0.01,2,e,E,E,1,8.75
517,trace_0.01,2,f,F,F,1,8.75
517,trace_0.01,2,g,G,G,1,8.75
517,trace_0.01,2,h,H,H,1,8.75
517,trace_0.01,2,i,I,I,1,8.75
517,trace_0.01,2,j,J,J,1,8.75
517,trace_0.01,2,k,K,K,1,8.75
517,trace_0.01,2,l,L,L,1,8.75
517,trace_0.01,2,m,M,M,1,8.75
517,trace_0.01,2,n,N,N,1,8.75
517,trace_0.01,2,o,O,O,1,8.75
517,trace_0.01,2,p,P,P,1,8.75
517,trace_0.01,2,q,Q,Q,1,8.75
517,trace_0.01,2,r,R,R,1,8.75
518,trace_0.01,2,a,A,A,1,8.75
518,trace_0.01,2,b,B,B,1,8.75
518,trace_0.01,2,c,C,C,1,8.75
518,trace_0.01,2,d,D,D,1,8.75
518,trace_0.01,2,e,E,E,1,8.75
518,trace_0.01,2,f,F,F,1,8.75
518,trace_0.01,2,g,G,G,1,8.75
518,trace_0.01,2,h,H,H,1,8.75
518,trace_0.01,2,i,I,I,1,8.75
518,trace_0.01,2,j,J,J,1,8.75
518,trace_0.01,2,k,K,K,1,8.75
518,trace_0.01,2,l,L,L,1,8.75
518,trace_0.01,2,m,M,Q,0,8.75
518,trace_0.01,2,n,N,N,1,8.75
518,trace_0.01,2,o,O,O,1,8.75
518,trace_0.01,2,p,P,P,1,8.75
518,trace_0.01,2,q,Q,Q,1,8.75
518,trace_0.01,2,r,R,R,1,8.75
519,trace_0.01,2,a,A,A,1,8.75
519,trace_0.01,2,b,B,B,1,8.75
519,trace_0.01,2,c,C,L,0,8.75
519,trace_0.01,2,d,D,D,1,8.75
519,trace_0.01,2,e,E,H,0,8.75
519,trace_0.01,2,f,F,F,1,8.75
519,trace_0.01,2,g,G,G,1,8.75
519,trace_0.01,2,h,H,H,1,8.75
519,trace_0.01,2,i,I,I,1,8.75
519,trace_0.01,2,j,J,J,1,8.75
519,trace_0.01,2,k,K,K,1,8.75
519,trace_0.01,2,l,L,L,1,8.75
519,trace_0.01,2,m,M,M,1,8.75
519,trace_0.01,2,n,N,N,1,8.75
519,trace_0.01,2,o,O,O,1,8.75
519,trace_0.01,2,p,P,P,1,8.75
519,trace_0.01,2,q,Q,Q,1,8.75
519,trace_0.01,2,r,R,R,1,8.75
520,trace_0.01,2,a,A,A,1,8.75
520,trace_0.01,2,b,B,P,0,8.75
520,trace_0.01,2,c,C,C,1,8.75
520,trace_0.01,2,d,D,D,1,8.75
520,trace_0.01,2,e,E,E,1,8.75
520,trace_0.01,2,f,F,F,1,8.75
520,trace_0.01,2,g,G,G,1,8.75
520,trace_0.01,2,h,H,H,1,8.75
520,trace_0.01,2,i,I,I,1,8.75
520,trace_0.01,2,j,J,J,1,8.75
520,trace_0.01,2,k,K,K,1,8.75
520,trace_0.01,2,l,L,L,1,8.75
520,trace_0.01,2,m,M,M,1,8.75
520,trace_0.01,2,n,N,N,1,8.75
520,trace_0.01,2,o,O,O,1,8.75
520,trace_0.01,2,p,P,P,1,8.75
520,trace_0.01,2,q,Q,Q,1,8.75
520,trace_0.01,2,r,R,R,1,8.75
521,trace_0.01,2,a,A,B,0,8.75
521,trace_0.01,2,b,B,B,1,8.75
521,trace_0.01,2,c,C,C,1,8.75
521,trace_0.01,2,d,D,D,1,8.75
521,trace_0.01,2,e,E,E,1,8.75
521,trace_0.01,2,f,F,F,1,8.75
521,trace_0.01,2,g,G,F,0,8.75
521,trace_0.01,2,h,H,H,1,8.75
521,trace_0.01,2,i,I,I,1,8.75
521,trace_0.01,2,j,J,J,1,8.75
521,trace_0.01,2,k,K,K,1,8.75
521,trace_0.01,2,l,L,L,1,8.75
521,trace_0.01,2,m,M,I,0,8.75
521,trace_0.01,2,n,N,N,1,8.75
521,trace_0.01,2,o,O,P,0,8.75
521,trace_0.01,2,p,P,P,1,8.75
521,trace_0.01,2,q,Q,Q,1,8.75
521,trace_0.01,2,r,R,R,1,8.75
522,trace_0.01,2,a,A,A,1,8.75
522,trace_0.01,2,b,B,B,1,8.75
522,trace_0.01,2,c,C,C,1,8.75
522,trace_0.01,2,d,D,D,1,8.75
522,trace_0.01,2,e,E,E,1,8.75
522,trace_0.01,2,f,F,F,1,8.75
522,trace_0.01,2,g,G,G,1,8.75
522,trace_0.01,2,h,H,H,1,8.75
522,trace_0.01,2,i,I,I,1,8.75
522,trace_0.01,2,j,J,J,1,8.75
522,trace_0.01,2,k,K,K,1,8.75
522,trace_0.01,2,l,L,L,1,8.75
522,trace_0.01,2,m,M,M,1,8.75
522,trace_0.01,2,n,N,N,1,8.75
522,trace_0.01,2,o,O,O,1,8.75
522,trace_0.01,2,p,P,P,1,8.75
522,trace_0.01,2,q,Q,Q,1,8.75
522,trace_0.01,2,r,R,R,1,8.75
523,trace_0.01,2,a,A,A,1,8.75
523,trace_0.01,2,b,B,B,1,8.75
523,trace_0.01,2,c,C,C,1,8.75
523,trace_0.01,2,d,D,D,1,8.75
523,trace_0.01,2,e,E,E,1,8.75
523,trace_0.01,2,f,F,F,1,8.75
523,trace_0.01,2,g,G,G,1,8.75
523,trace_0.01,2,h,H,H,1,8.75
523,trace_0.01,2,i,I,I,1,8.75
523,trace_0.01,2,j,J,J,1,8.75
523,trace_0.01,2,k,K,K,1,8.75
523,trace_0.01,2,l,L,L,1,8.75
523,trace_0.01,2,m,M,M,1,8.75
523,trace_0.01,2,n,N,N,1,8.75
523,trace_0.01,2,o,O,O,1,8.75
523,trace_0.01,2,p,P,P,1,8.75
523,trace_0.01,2,q,Q,Q,1,8.75
523,trace_0.01,2,r,R,R,1,8.75
524,trace_0.01,2,a,A,A,1,8.75
524,trace_0.01,2,b,B,B,1,8.75
524,trace_0.01,2,c,C,B,0,8.75
524,trace_0.01,2,d,D,F,0,8.75
524,trace_0.01,2,e,E,E,1,8.75
524,trace_0.01,2,f,F,F,1,8.75
524,trace_0.01,2,g,G,R,0,8.75
524,trace_0.01,2,h,H,O,0,8.75
524,trace_0.01,2,i,I,I,1,8.75
524,trace_0.01,2,j,J,J,1,8.75
524,trace_0.01,2,k,K,K,1,8.75
524,trace_0.01,2,l,L,L,1,8.75
524,trace_0.01,2,m,M,M,1,8.75
524,trace_0.01,2,n,N,N,1,8.75
524,trace_0.01,2,o,O,O,1,8.75
524,trace_0.01,2,p,P,P,1,8.75
524,trace_0.01,2,q,Q,Q,1,8.75
524,trace_0.01,2,r,R,R,1,8.75
525,trace_0.01,2,a,A,A,1,8.75
525,trace_0.01,2,b,B,B,1,8.75
525,trace_0.01,2,c,C,C,1,8.75
525,trace_0.01,2,d,D,R,0,8.75
525,trace_0.01,2,e,E,E,1,8.75
525,trace_0.01,2,f,F,F,1,8.75
525,trace_0.01,2,g,G,G,1,8.75
525,trace_0.01,2,h,H,H,1,8.75
525,trace_0.01,2,i,I,I,1,8.75
525,trace_0.01,2,j,J,J,1,8.75
525,trace_0.01,2,k,K,K,1,8.75
525,trace_0.01,2,l,L,L,1,8.75
525,trace_0.01,2,m,M,L,0,8.75
525,trace_0.01,2,n,N,N,1,8.75
525,trace_0.01,2,o,O,O,1,8.75
525,trace_0.01,2,p,P,P,1,8.75
525,trace_0.01,2,q,Q,K,0,8.75
525,trace_0.01,2,r,R,A,0,8.75
526,trace_0.01,2,a,A,A,1,8.75
526,trace_0.01,2,b,B,B,1,8.75
526,trace_0.01,2,c,C,P,0,8.75
526,trace_0.01,2,d,D,P,0,8.75
526,trace_0.01,2,e,E,E,1,8.75
526,trace_0.01,2,f,F,F,1,8.75
526,trace_0.01,2,g,G,G,1,8.75
526,trace_0.01,2,h,H,H,1,8.75
526,trace_0.01,2,i,I,P,0,8.75
526,trace_0.01,2,j,J,J,1,8.75
526,trace_0.01,2,k,K,K,1,8.75
526,trace_0.01,2,l,L,Q,0,8.75
526,trace_0.01,2,m,M,M,1,8.75
526,trace_0.01,2,n,N,N,1,8.75
526,trace_0.01,2,o,O,O,1,8.75
526,trace_0.01,2,p,P,P,1,8.75
526,trace_0.01,2,q,Q,Q,1,8.75
526,trace_0.01,2,r,R,Q,0,8.75
527,trace_0.01,2,a,A,A,1,8.75
527,trace_0.01,2,b,B,B,1,8.75
527,trace_0.01,2,c,C,C,1,8.75
527,trace_0.01,2,d,D,D,1,8.75
527,trace_0.01,2,e,E,E,1,8.75
527,trace_0.01,2,f,F,F,1,8.75
527,trace_0.01,2,g,G,G,1,8.75
527,trace_0.01,2,h,H,H,1,8.75
527,trace_0.01,2,i,I,I,1,8.75
527,trace_0.01,2,j,J,J,1,8.75
527,trace_0.01,2,k,K,K,1,8.75
527,trace_0.01,2,l,L,L,1,8.75
527,trace_0.01,2,m,M,M,1,8.75
527,trace_0.01,2,n,N,N,1,8.75
527,trace_0.01,2,o,O,O,1,8.75
527,trace_0.01,2,p,P,P,1,8.75
527,trace_0.01,2,q,Q,C,0,8.75
527,trace_0.01,2,r,R,R,1,8.75
528,trace_0.01,2,a,A,A,1,8.75
528,trace_0.01,2,b,B,B,1,8.75
528,trace_0.01,2,c,C,C,1,8.75
528,trace_0.01,2,d,D,P,0,8.75
528,trace_0.01,2,e,E,E,1,8.75
528,trace_0.01,2,f,F,F,1,8.75
528,trace_0.01,2,g,G,G,1,8.75
528,trace_0.01,2,h,H,Q,0,8.75
528,trace_0.01,2,i,I,I,1,8.75
528,trace_0.01,2,j,J,J,1,8.75
528,trace_0.01,2,k,K,F,0,8.75
528,trace_0.01,2,l,L,L,1,8.75
528,trace_0.01,2,m,M,D,0,8.75
528,trace_0.01,2,n,N,N,1,8.75
528,trace_0.01,2,o,O,O,1,8.75
528,trace_0.01,2,p,P,P,1,8.75
528,trace_0.01,2,q,Q,Q,1,8.75
528,trace_0.01,2,r,R,R,1,8.75
529,trace_0.01,2,a,A,C,0,8.75
529,trace_0.01,2,b,B,B,1,8.75
529,trace_0.01,2,c,C,C,1,8.75
529,trace_0.01,2,d,D,G,0,8.75
529,trace_0.01,2,e,E,E,1,8.75
529,trace_0.01,2,f,F,F,1,8.75
529,trace_0.01,2,g,G,B,0,8.75
529,trace_0.01,2,h,H,H,1,8.75
529,trace_0.01,2,i,I,I,1,8.75
529,trace_0.01,2,j,J,J,1,8.75
529,trace_0.01,2,k,K,K,1,8.75
529,trace_0.01,2,l,L,L,1,8.75
529,trace_0.01,2,m,M,M,1,8.75
529,trace_0.01,2,n,N,N,1,8.75
529,trace_0.01,2,o,O,O,1,8.75
529,trace_0.01,2,p,P,P,1,8.75
529,trace_0.01,2,q,Q,Q,1,8.75
529,trace_0.01,2,r,R,R,1,8.75
530,trace_0.01,2,a,A,A,1,8.75
530,trace_0.01,2,b,B,B,1,8.75
530,trace_0.01,2,c,C,C,1,8.75
530,trace_0.01,2,d,D,D,1,8.75
530,trace_0.01,2,e,E,E,1,8.75
530,trace_0.01,2,f,F,F,1,8.75
530,trace_0.01,2,g,G,G,1,8.75
530,trace_0.01,2,h,H,H,1,8.75
530,trace_0.01,2,i,I,I,1,8.75
530,trace_0.01,2,j,J,J,1,8.75
530,trace_0.01,2,k,K,K,1,8.75
530,trace_0.01,2,l,L,L,1,8.75
530,trace_0.01,2,m,M,M,1,8.75
530,trace_0.01,2,n,N,N,1,8.75
530,trace_0.01,2,o,O,O,1,8.75
530,trace_0.01,2,p,P,P,1,8.75
530,trace_0.01,2,q,Q,Q,1,8.75
530,trace_0.01,2,r,R,R,1,8.75
531,trace_0.01,2,a,A,D,0,8.75
531,trace_0.01,2,b,B,B,1,8.75
531,trace_0.01,2,c,C,C,1,8.75
531,trace_0.01,2,d,D,F,0,8.75
531,trace_0.01,2,e,E,E,1,8.75
531,trace_0.01,2,f,F,F,1,8.75
531,trace_0.01,2,g,G,G,1,8.75
531,trace_0.01,2,h,H,H,1,8.75
531,trace_0.01,2,i,I,I,1,8.75
531,trace_0.01,2,j,J,J,1,8.75
531,trace_0.01,2,k,K,Q,0,8.75
531,trace_0.01,2,l,L,L,1,8.75
531,trace_0.01,2,m,M,P,0,8.75
531,trace_0.01,2,n,N,N,1,8.75
531,trace_0.01,2,o,O,O,1,8.75
531,trace_0.01,2,p,P,P,1,8.75
531,trace_0.01,2,q,Q,E,0,8.75
531,trace_0.01,2,r,R,R,1,8.75
532,trace_0.01,2,a,A,J,0,8.75
532,trace_0.01,2,b,B,B,1,8.75
532,trace_0.01,2,c,C,C,1,8.75
532,trace_0.01,2,d,D,C,0,8.75
532,trace_0.01,2,e,E,D,0,8.75
532,trace_0.01,2,f,F,F,1,8.75
532,trace_0.01,2,g,G,G,1,8.75
532,trace_0.01,2,h,H,H,1,8.75
532,trace_0.01,2,i,I,I,1,8.75
532,trace_0.01,2,j,J,J,1,8.75
532,trace_0.01,2,k,K,K,1,8.75
532,trace_0.01,2,l,L,H,0,8.75
532,trace_0.01,2,m,M,M,1,8.75
532,trace_0.01,2,n,N,N,1,8.75
532,trace_0.01,2,o,O,O,1,8.75
532,trace_0.01,2,p,P,P,1,8.75
532,trace_0.01,2,q,Q,Q,1,8.75
532,trace_0.01,2,r,R,B,0,8.75
533,trace_0.01,2,a,A,A,1,8.75
533,trace_0.01,2,b,B,B,1,8.75
533,trace_0.01,2,c,C,C,1,8.75
533,trace_0.01,2,d,D,D,1,8.75
533,trace_0.01,2,e,E,E,1,8.75
533,trace_0.01,2,f,F,F,1,8.75
533,trace_0.01,2,g,G,G,1,8.75
533,trace_0.01,2,h,H,H,1,8.75
533,trace_0.01,2,i,I,I,1,8.75
533,trace_0.01,2,j,J,J,1,8.75
533,trace_0.01,2,k,K,K,1,8.75
533,trace_0.01,2,l,L,L,1,8.75
533,trace_0.01,2,m,M,M,1,8.75
533,trace_0.01,2,n,N,N,1,8.75
533,trace_0.01,2,o,O,O,1,8.75
533,trace_0.01,2,p,P,P,1,8.75
533,trace_0.01,2,q,Q,Q,1,8.75
533,trace_0.01,2,r,R,R,1,8.75
534,trace_0.01,2,a,A,A,1,8.75
534,trace_0.01,2,b,B,B,1,8.75
534,trace_0.01,2,c,C,C,1,8.75
534,trace_0.01,2,d,D,D,1,8.75
534,trace_0.01,2,e,E,C,0,8.75
534,trace_0.01,2,f,F,F,1,8.75
534,trace_0.01,2,g,G,P,0,8.75
534,trace_0.01,2,h,H,H,1,8.75
534,trace_0.01,2,i,I,C,0,8.75
534,trace_0.01,2,j,J,J,1,8.75
534,trace_0.01,2,k,K,K,1,8.75
534,trace_0.01,2,l,L,C,0,8.75
534,trace_0.01,2,m,M,D,0,8.75
534,trace_0.01,2,n,N,N,1,8.75
534,trace_0.01,2,o,O,O,1,8.75
534,trace_0.01,2,p,P,P,1,8.75
534,trace_0.01,2,q,Q,L,0,8.75
534,trace_0.01,2,r,R,R,1,8.75
535,trace_0.01,2,a,A,P,0,8.75
535,trace_0.01,2,b,B,B,1,8.75
535,trace_0.01,2,c,C,C,1,8.75
535,trace_0.01,2,d,D,D,1,8.75
535,trace_0.01,2,e,E,E,1,8.75
535,trace_0.01,2,f,F,F,1,8.75
535,trace_0.01,2,g,G,K,0,8.75
535,trace_0.01,2,h,H,H,1,8.75
535,trace_0.01,2,i,I,I,1,8.75
535,trace_0.01,2,j,J,J,1,8.75
535,trace_0.01,2,k,K,K,1,8.75
535,trace_0.01,2,l,L,L,1,8.75
535,trace_0.01,2,m,M,M,1,8.75
535,trace_0.01,2,n,N,N,1,8.75
535,trace_0.01,2,o,O,J,0,8.75
535,trace_0.01,2,p,P,P,1,8.75
535,trace_0.01,2,q,Q,Q,1,8.75
535,trace_0.01,2,r,R,H,0,8.75
536,trace_0.01,2,a,A,A,1,8.75
536,trace_0.01,2,b,B,B,1,8.75
536,trace_0.01,2,c,C,H,0,8.75
536,trace_0.01,2,d,D,D,1,8.75
536,trace_0.01,2,e,E,E,1,8.75
536,trace_0.01,2,f,F,F,1,8.75
536,trace_0.01,2,g,G,G,1,8.75
536,trace_0.01,2,h,H,H,1,8.75
536,trace_0.01,2,i,I,I,1,8.75
536,trace_0.01,2,j,J,J,1,8.75
536,trace_0.01,2,k,K,K,1,8.75
536,trace_0.01,2,l,L,L,1,8.75
536,trace_0.01,2,m,M,M,1,8.75
536,trace_0.01,2,n,N,N,1,8.75
536,trace_0.01,2,o,O,O,1,8.75
536,trace_0.01,2,p,P,P,1,8.75
536,trace_0.01,2,q,Q,Q,1,8.75
536,trace_0.01,2,r,R,R,1,8.75
537,trace_0.01,2,a,A,A,1,8.75
537,trace_0.01,2,b,B,B,1,8.75
537,trace_0.01,2,c,C,C,1,8.75
537,trace_0.01,2,d,D,D,1,8.75
537,trace_0.01,2,e,E,E,1,8.75
537,trace_0.01,2,f,F,F,1,8.75
537,trace_0.01,2,g,G,Q,0,8.75
537,trace_0.01,2,h,H,H,1,8.75
537,trace_0.01,2,i,I,I,1,8.75
537,trace_0.01,2,j,J,J,1,8.75
537,trace_0.01,2,k,K,K,1,8.75
537,trace_0.01,2,l,L,L,1,8.75
537,trace_0.01,2,m,M,K,0,8.75
537,trace_0.01,2,n,N,N,1,8.75
537,trace_0.01,2,o,O,O,1,8.75
537,trace_0.01,2,p,P,P,1,8.75
537,trace_0.01,2,q,Q,Q,1,8.75
537,trace_0.01,2,r,R,R,1,8.75
538,trace_0.01,2,a,A,A,1,8.75
538,trace_0.01,2,b,B,B,1,8.75
538,trace_0.01,2,c,C,C,1,8.75
538,trace_0.01,2,d,D,D,1,8.75
538,trace_0.01,2,e,E,E,1,8.75
538,trace_0.01,2,f,F,F,1,8.75
538,trace_0.01,2,g,G,H,0,8.75
538,trace_0.01,2,h,H,H,1,8.75
538,trace_0.01,2,i,I,I,1,8.75
538,trace_0.01,2,j,J,J,1,8.75
538,trace_0.01,2,k,K,K,1,8.75
538,trace_0.01,2,l,L,L,1,8.75
538,trace_0.01,2,m,M,M,1,8.75
538,trace_0.01,2,n,N,N,1,8.75
538,trace_0.01,2,o,O,O,1,8.75
538,trace_0.01,2,p,P,P,1,8.75
538,trace_0.01,2,q,Q,Q,1,8.75
538,trace_0.01,2,r,R,R,1,8.75
539,trace_0.01,2,a,A,A,1,8.75
539,trace_0.01,2,b,B,B,1,8.75
539,trace_0.01,2,c,C,C,1,8.75
539,trace_0.01,2,d,D,D,1,8.75
539,trace_0.01,2,e,E,E,1,8.75
539,trace_0.01,2,f,F,F,1,8.75
539,trace_0.01,2,g,G,G,1,8.75
539,trace_0.01,2,h,H,H,1,8.75
539,trace_0.01,2,i,I,I,1,8.75
539,trace_0.01,2,j,J,J,1,8.75
539,trace_0.01,2,k,K,K,1,8.75
539,trace_0.01,2,l,L,L,1,8.75
539,trace_0.01,2,m,M,M,1,8.75
539,trace_0.01,2,n,N,N,1,8.75
539,trace_0.01,2,o,O,O,1,8.75
539,trace_0.01,2,p,P,P,1,8.75
539,trace_0.01,2,q,Q,Q,1,8.75
539,trace_0.01,2,r,R,R,1,8.75
540,trace_0.01,2,a,A,A,1,8.75
540,trace_0.01,2,b,B,B,1,8.75
540,trace_0.01,2,c,C,C,1,8.75
540,trace_0.01,2,d,D,D,1,8.75
540,trace_0.01,2,e,E,H,0,8.75
540,trace_0.01,2,f,F,F,1,8.75
540,trace_0.01,2,g,G,G,1,8.75
540,trace_0.01,2,h,H,H,1,8.75
540,trace_0.01,2,i,I,I,1,8.75
540,trace_0.01,2,j,J,C,0,8.75
540,trace_0.01,2,k,K,K,1,8.75
540,trace_0.01,2,l,L,L,1,8.75
540,trace_0.01,2,m,M,B,0,8.75
540,trace_0.01,2,n,N,H,0,8.75
540,trace_0.01,2,o,O,O,1,8.75
540,trace_0.01,2,p,P,P,1,8.75
540,trace_0.01,2,q,Q,F,0,8.75
540,trace_0.01,2,r,R,R,1,8.75
541,trace_0.01,2,a,A,K,0,8.75
541,trace_0.01,2,b,B,B,1,8.75
541,trace_0.01,2,c,C,C,1,8.75
541,trace_0.01,2,d,D,D,1,8.75
541,trace_0.01,2,e,E,E,1,8.75
541,trace_0.01,2,f,F,F,1,8.75
541,trace_0.01,2,g,G,G,1,8.75
541,trace_0.01,2,h,H,B,0,8.75
541,trace_0.01,2,i,I,I,1,8.75
541,trace_0.01,2,j,J,J,1,8.75
541,trace_0.01,2,k,K,D,0,8.75
541,trace_0.01,2,l,L,L,1,8.75
541,trace_0.01,2,m,M,M,1,8.75
541,trace_0.01,2,n,N,N,1,8.75
541,trace_0.01,2,o,O,O,1,8.75
541,trace_0.01,2,p,P,P,1,8.75
541,trace_0.01,2,q,Q,Q,1,8.75
541,trace_0.01,2,r,R,R,1,8.75
542,trace_0.01,2,a,A,A,1,8.75
542,trace_0.01,2,b,B,B,1,8.75
542,trace_0.01,2,c,C,C,1,8.75
542,trace_0.01,2,d,D,D,1,8.75
542,trace_0.01,2,e,E,E,1,8.75
542,trace_0.01,2,f,F,F,1,8.75
542,trace_0.01,2,g,G,G,1,8.75
542,trace_0.01,2,h,H,H,1,8.75
542,trace_0.01,2,i,I,I,1,8.75
542,trace_0.01,2,j,J,M,0,8.75
542,trace_0.01,2,k,K,K,1,8.75
542,trace_0.01,2,l,L,L,1,8.75
542,trace_0.01,2,m,M,M,1,8.75
542,trace_0.01,2,n,N,N,1,8.75
542,trace_0.01,2,o,O,O,1,8.75
542,trace_0.01,2,p,P,P,1,8.75
542,trace_0.01,2,q,Q,P,0,8.75
542,trace_0.01,2,r,R,R,1,8.75
543,trace_0.01,2,a,A,A,1,8.75
543,trace_0.01,2,b,B,R,0,8.75
543,trace_0.01,2,c,C,C,1,8.75
543,trace_0.01,2,d,D,D,1,8.75
543,trace_0.01,2,e,E,B,0,8.75
543,trace_0.01,2,f,F,F,1,8.75
543,trace_0.01,2,g,G,G,1,8.75
543,trace_0.01,2,h,H,H,1,8.75
543,trace_0.01,2,i,I,I,1,8.75
543,trace_0.01,2,j,J,J,1,8.75
543,trace_0.01,2,k,K,K,1,8.75
543,trace_0.01,2,l,L,L,1,8.75
543,trace_0.01,2,m,M,M,1,8.75
543,trace_0.01,2,n,N,N,1,8.75
543,trace_0.01,2,o,O,O,1,8.75
543,trace_0.01,2,p,P,P,1,8.75
543,trace_0.01,2,q,Q,Q,1,8.75
543,trace_0.01,2,r,R,R,1,8.75
544,trace_0.01,2,a,A,A,1,8.75
544,trace_0.01,2,b,B,B,1,8.75
544,trace_0.01,2,c,C,C,1,8.75
544,trace_0.01,2,d,D,D,1,8.75
544,trace_0.01,2,e,E,E,1,8.75
544,trace_0.01,2,f,F,F,1,8.75
544,trace_0.01,2,g,G,G,1,8.75
544,trace_0.01,2,h,H,H,1,8.75
544,trace_0.01,2,i,I,I,1,8.75
544,trace_0.01,2,j,J,J,1,8.75
544,trace_0.01,2,k,K,K,1,8.75
544,trace_0.01,2,l,L,L,1,8.75
544,trace_0.01,2,m,M,M,1,8.75
544,trace_0.01,2,n,N,N,1,8.75
544,trace_0.01,2,o,O,O,1,8.75
544,trace_0.01,2,p,P,P,1,8.75
544,trace_0.01,2,q,Q,E,0,8.75
544,trace_0.01,2,r,R,R,1,8.75
545,trace_0.01,2,a,A,A,1,8.75
545,trace_0.01,2,b,B,D,0,8.75
545,trace_0.01,2,c,C,C,1,8.75
545,trace_0.01,2,d,D,D,1,8.75
545,trace_0.01,2,e,E,E,1,8.75
545,trace_0.01,2,f,F,F,1,8.75
545,trace_0.01,2,g,G,G,1,8.75
545,trace_0.01,2,h,H,H,1,8.75
545,trace_0.01,2,i,I,I,1,8.75
545,trace_0.01,2,j,J,J,1,8.75
545,trace_0.01,2,k,K,K,1,8.75
545,trace_0.01,2,l,L,L,1,8.75
545,trace_0.01,2,m,M,M,1,8.75
545,trace_0.01,2,n,N,N,1,8.75
545,trace_0.01,2,o,O,O,1,8.75
545,trace_0.01,2,p,P,P,1,8.75
545,trace_0.01,2,q,Q,Q,1,8.75
545,trace_0.01,2,r,R,R,1,8.75
546,trace_0.01,2,a,A,R,0,8.75
546,trace_0.01,2,b,B,B,1,8.75
546,trace_0.01,2,c,C,C,1,8.75
546,trace_0.01,2,d,D,F,0,8.75
546,trace_0.01,2,e,E,E,1,8.75
546,trace_0.01,2,f,F,F,1,8.75
546,trace_0.01,2,g,G,G,1,8.75
